rainfall_72h,slope_degrees,soil_moisture_percent,risk_label
577.4480412,73.88861627,30.5819986,2
331.8437276,15.73453326,48.8854354,1
285.7872057,15.0140257,25.801753599999998,0
155.2752604,6.138074618,34.2033441,0
585.4863024,8.060965828,16.34582,1
105.9410394,60.02978433,18.244031,2
538.7169038,13.11240596,11.778488,1
96.75490558,61.64400207,29.5436023,2
533.8046588,42.98211899,42.7883927,2
265.286053,50.35045891,42.522358100000005,2
523.5462364,41.94623128,32.3583168,2
71.77804739,50.96916684,13.2037128,2
440.1014991,74.42842093,23.4076754,2
166.0411769,6.837221253,42.1355576,1
126.7166585,58.05324853,19.740062599999998,2
65.71696066,10.06954969,34.4173744,0
322.2921746,63.09073974,17.200612800000002,2
224.4033693,16.86506111,43.4977297,1
215.3597419,68.24669372,27.987560000000002,2
459.2659491,11.56672216,36.8729319,1
413.410181,6.085358866,22.062474700000003,0
61.93848937,48.64160898,10.200097099999999,2
396.0782334,11.83198358,44.7767062,1
150.6558942,19.06221759,21.259798099999998,0
293.1831409,6.338332521,39.876945,1
119.4259678,19.35253501,18.4544893,0
146.6831065,17.31547921,20.2412484,0
415.7643923,6.288655823,16.2863781,0
400.4753709,9.811003735,31.153335300000002,0
408.910247,9.697730761,40.151329600000004,1
598.4140068,8.20605032,29.334174400000002,1
52.67437543,8.871614648,49.8503698,1
251.739315,77.97003279,16.8204372,2
271.90556,5.578873429,25.306475699999996,0
97.89537551,60.32890807,34.9116536,1
4.614621586,15.37580171,12.2708695,2
415.7358624,17.59112056,39.1093871,2
501.5735397,5.658569204,24.6008427,2
152.2830032,67.07542067,33.8869282,1
388.8602022,13.21417976,32.4020067,2
472.9658653,67.99864048,35.9227597,1
407.8033602,62.85281006,16.5265582,1
81.14565538,48.12830373,19.8246175,0
582.8367479,15.57594926,25.5324447,2
16.45134924,70.4906809,42.6782022,1
89.7594535,16.96703558,37.3121376,2
48.63451585,64.7444784,25.6284364,1
314.2061832,52.33068012,40.3239424,1
591.7528501,10.54606716,37.8563045,2
309.6812616,13.03021652,41.1048923,2
471.4065559,16.47659887,23.390731000000002,2
592.186363,16.07443266,24.9542568,2
156.6740811,15.89127277,18.5868892,2
261.4896714,53.83056871,44.2288979,1
336.8284789,10.10412473,19.6447972,2
143.4932394,11.74915511,36.723522800000005,2
535.0596848,14.1556409,34.9488676,2
462.37859,68.97178029,41.7817608,1
208.8896086,51.65806591,23.5814124,0
311.0709202,66.80778435,40.3999665,1
276.3465376,10.73544997,42.3968161,2
143.8096088,7.995046071,18.4356015,2
579.130186,15.65527251,41.3045502,2
237.5733307,14.72385431,12.029073799999999,2
349.8601592,73.50340892,33.2481109,1
60.51046054,12.94750833,43.3457885,2
190.0802062,78.46945081,35.047024799999996,1
330.5357162,71.55338614,22.393045100000002,1
597.4177241,55.16995563,31.0615661,1
76.06860401,9.749036522,15.2911258,2
371.7915131,74.05089548,36.541564300000005,1
79.38226959,13.69304554,33.8928717,2
410.0765952,12.98130236,45.9284889,2
477.1435307,49.76162135,42.7010486,1
481.0622947,19.3696903,23.0147454,2
159.2373152,19.48276877,23.9609275,2
6.400446417,15.07668905,44.6118717,2
154.4529266,12.88147997,16.0612256,2
166.1752001,47.22410025,14.2366346,0
555.5212145,56.17918781,18.6028734,1
239.3135559,19.83825025,35.362116900000004,2
87.49150791,12.82399269,31.2549628,2
409.6151762,9.024308006,28.3356335,2
312.3510719,62.48941287,27.0560782,1
34.62401773,9.113193337,18.8966085,2
466.856637,15.42231095,45.892935699999995,2
109.0183444,41.75319382,47.743060199999995,1
409.8048905,75.49462062,32.739900999999996,1
371.6031787,54.22467321,25.3901944,0
342.0511857,12.87711278,27.832853,2
141.0861059,76.83446261,28.933721499999997,1
13.28389905,75.01046431,14.4108048,1
447.0510409,13.67112574,20.9180327,2
176.4865177,60.85064954,21.6204365,1
26.18790219,70.21525155,28.8751584,1
493.9891853,10.74604055,26.3488206,2
220.2380651,15.00391171,14.5111268,2
119.4410463,10.06038618,13.719455499999999,2
217.8210298,69.14462716,16.4307806,1
381.8152201,61.84249987,40.142304499999995,1
5.323973992,75.14361698,27.0360447,1
541.9416472,49.49196144,33.665737299999996,1
90.07677157,50.66039349,26.6157739,0
357.4135184,19.00119691,20.3992969,2
353.9149915,5.78499286,41.5487092,2
118.7505275,9.695380321,37.7935432,2
514.6206732,16.59310905,48.0414244,2
277.9839412,6.639191681,35.6493931,2
264.7849147,9.426632903,18.516137099999998,2
206.6728131,69.14675527,11.4470852,1
203.8582886,70.74591343,34.6998969,1
40.27159463,61.63744973,23.2100749,1
222.0553267,55.25455901,15.209496,0
589.6804361,18.97869099,34.102093599999996,2
209.342364,60.56252986,33.413160600000005,1
43.74443383,42.96679795,42.6489611,1
488.3620231,9.319011411,11.5483122,2
92.76385064,12.78121771,24.875587699999997,2
9.815843706,5.140174302,13.418661400000001,2
273.0734092,74.75236287,43.9566989,1
481.119944,19.10959999,21.7435705,2
285.6167567,76.49899943,42.5613959,1
132.9660019,60.76986711,35.618744400000004,1
144.1209155,16.43318087,33.189812,2
223.9736635,13.17625119,31.7480697,2
374.1178197,16.3239881,31.0181178,2
320.2246847,14.65655912,27.4549812,2
194.9564996,47.58007901,13.6210372,0
40.3031175,11.36277584,14.060552200000002,2
389.8535699,6.582704696,24.265861,2
214.6318317,64.4057218,27.491728900000002,1
172.0613763,19.03091735,29.448315800000003,2
78.38172289,8.840317596,24.105041399999998,2
451.6224867,42.09227414,38.3272062,1
12.80765966,16.87029085,25.7965597,2
324.9044318,19.99025451,17.691166799999998,2
495.1362948,68.23307581,35.9936848,1
594.7836489,58.40701655,21.5979752,1
48.7409372,42.95789178,47.9274638,1
27.09348726,11.50585554,45.1952567,2
26.85905123,5.768364446,33.217876600000004,2
9.488478367,8.852473619,27.7665086,2
402.3425092,60.92611597,43.5681374,1
19.51785437,16.324103,22.3167946,2
263.4806565,14.23101132,39.1062671,2
113.9495118,8.044903388,22.992136799999997,2
118.9771095,13.26035817,11.028675400000001,2
497.6882854,41.39511331,45.8669509,1
51.49856101,6.90550364,23.7400474,2
250.0935003,55.57443365,33.5017871,0
537.5138776,73.35153325,47.8497554,1
42.13647456,7.045566575,39.2537593,2
198.9600185,50.42766193,44.6435416,1
422.7386377,18.64895237,28.0881888,2
52.17921931,71.42728327,21.5737908,1
368.6195039,8.734152872,33.3669992,2
79.31453928,50.13711848,26.954085100000004,0
582.8275292,13.96523503,20.4437086,2
358.7547241,18.42650044,22.5329062,2
71.17096463,18.95247804,18.3199982,2
188.7429964,17.07761596,24.593977,2
248.0091843,11.97274706,41.2229615,2
549.8613133,5.110367444,48.1963747,1
111.1267023,55.77548399,35.766814000000004,2
301.6247425,8.448775563,16.2504405,0
530.766783,51.05523284,11.382355299999999,2
110.6591411,11.9102746,46.2253176,1
367.3911736,44.79440214,23.660159,2
258.9593002,15.63944191,20.262514,0
32.3829819,12.91369434,25.4071081,0
550.9503769,66.61125573,34.954559,2
455.8624185,15.04416885,28.3638004,1
452.7498705,13.84751592,33.0921801,1
445.5647814,13.89733993,44.3343985,1
123.8294788,15.63350009,28.413372199999998,0
350.8830886,12.42474192,21.879843299999997,0
338.2103003,79.69793281,37.8180382,2
220.317605,14.23436595,31.8717914,0
10.64324455,9.238254013,30.648744900000004,0
60.27929396,53.17560367,28.874674900000002,2
95.01671057,76.5829472,24.0565495,2
592.8651924,17.01757255,43.6047607,1
214.5485212,9.345919756,13.7778564,0
469.9841928,17.04046108,49.9031128,1
228.489214,53.1624514,10.4610756,2
561.7908938,5.338545449,37.4897443,1
404.5612138,18.52446844,46.6746683,1
546.1184285,5.590428197,23.545945200000002,1
162.6715626,72.10287621,42.5037261,2
197.6815788,66.14824419,12.7753496,2
447.0837375,56.86304949,12.3851577,2
416.1000917,15.25549319,17.6927403,0
27.32919844,51.43471343,29.93828,2
440.5810999,66.30327547,48.9928505,2
365.425008,66.16582369,42.295984,2
69.65401464,10.54073971,35.0938181,0
64.77490575,11.03234573,37.1951352,0
92.36961279,69.10262566,47.415707600000005,2
448.7681638,11.72256271,45.6592292,1
131.4465839,71.20166983,33.331436599999996,2
48.7295304,11.71957485,29.524746699999998,0
302.7459216,5.138013464,46.580839600000004,1
543.0566226,41.77977707,24.3861087,2
337.928374,77.71861983,22.2886241,2
568.4388218,46.02941934,19.3549755,2
416.0091295,73.46985327,39.8011569,2
213.7221588,5.137483253,12.432871299999999,0
426.4257974,55.76523395,42.2884257,2
551.2999753,5.923145512,47.276256700000005,1
402.5373974,66.33203514,32.2669121,2
201.8678769,5.160051905,43.4748632,1
293.2040944,46.37593363,41.3607037,2
528.6471195,55.91418703,45.1413165,2
127.8229885,5.922586047,42.8970132,1
340.5721365,15.78048899,29.7717029,0
491.052228,49.87955981,21.0836312,2
142.3894554,57.84512038,48.505048,2
48.60848681,40.00963536,42.9749923,2
400.9271157,5.00361507,24.3048596,0
490.4128202,64.02451908,49.7961075,2
238.2503151,44.18097086,30.611331600000003,2
133.4719013,56.33144479,35.457771799999996,2
97.09716202,15.90696795,17.151903299999997,0
18.85908389,44.10139925,20.3064067,2
403.9406385,74.68407004,49.774893399999996,2
197.6795123,17.915501,28.413207800000002,0
141.9429164,71.7813681,25.1585114,2
219.5148518,55.10603803,41.7395292,2
28.05884984,17.82664133,13.8207947,0
532.5119516,10.18742855,40.3634876,1
371.530408,6.193822211,31.766760100000003,0
529.4936282,49.65443419,32.5975978,2
91.85843679,62.10279008,26.3085163,2
30.26262122,16.96130831,29.827389,0
487.9387023,6.020153479,29.2881861,1
148.9995305,13.46451597,31.1952823,0
139.6434676,58.31607142,11.4432028,2
478.0232992,16.96997053,15.661244599999998,1
275.2081673,66.30842677,11.5929409,2
309.7989454,7.306239682,23.688076,0
245.2023461,56.95494024,14.9629651,2
84.00723369,62.90363656,34.8169846,2
438.7299913,52.31765038,12.003863200000001,2
252.9027563,55.2974034,21.8273147,2
488.5325525,45.95074305,15.6108051,2
597.3414478,5.224249567,31.8613527,1
333.5829953,8.373301703,31.2975724,0
548.5773809,46.47256562,42.7383839,2
333.292665,48.81144671,43.7553083,2
425.3766218,14.0691907,12.9882948,1
28.5199619,55.22883525,18.7513765,2
35.54835765,72.17434045,30.755728100000002,2
428.1837761,68.39599191,31.0212245,2
431.2073674,48.1679625,13.802909199999998,2
353.3340722,51.42836979,33.060130900000004,2
443.5718433,61.09945515,18.9758682,2
297.9495155,12.01081003,32.900211,0
54.32025502,11.7635548,37.164370600000005,0
341.9742679,8.844385631,31.2703183,0
24.32737224,68.91656729,11.7898649,2
91.50856998,59.02238219,19.8988888,2
384.9582636,40.92776562,49.1277769,2
330.6603636,17.49906923,24.8000576,0
466.7821256,68.7439926,37.313469999999995,2
554.3451785,66.45328643,43.4289831,2
555.904452,72.97159502,18.0666228,2
420.8482645,49.19573962,30.5565863,2
465.715183,5.468203405,44.9915607,1
189.3807201,18.97302574,29.2668143,0
84.72920089,43.8306144,15.839694200000002,2
319.6160158,19.49032189,47.1556574,1
109.5608591,5.110295668,17.0333979,0
81.11170923,14.40249357,33.7378838,0
347.9584744,11.95714737,41.429044399999995,1
30.81832947,62.42154352,41.202108100000004,2
34.69334953,74.23358502,36.715514500000005,2
460.2508997,73.54234571,34.874496799999996,2
31.90326465,51.10948594,48.4579295,2
48.42049281,5.948801133,22.682928099999998,0
450.8661981,57.55360531,26.8767366,2
463.6726835,19.61658966,12.910257999999999,1
421.5366891,69.78592964,33.5586958,2
591.2916346,19.09886559,49.1883852,1
539.2496022,57.7753444,27.655436,2
533.717541,63.18097736,39.628104,2
469.3478582,75.38008325,32.884275099999996,2
545.2385232,62.69606328,19.1903789,2
87.23019297,6.320090413,20.072557999999997,0
246.0385696,6.30409341,16.623423600000002,0
500.1777597,10.27474809,19.914708,1
467.0803656,52.97032003,36.6384947,2
67.01979928,64.79449051,25.979603299999997,2
202.5364683,14.05689136,43.6658759,1
504.8433928,57.6311061,41.6960298,2
144.667961,7.5325041,15.155333100000002,0
524.8073423,7.520300783,47.8287685,1
456.0345213,61.91001837,16.1939713,2
108.9738942,41.62420888,32.0547979,2
204.1547998,69.99344894,49.8608843,2
210.5382285,8.7887901,25.898541299999998,0
506.7275708,77.86382366,23.432112999999998,2
196.1675654,13.05302327,23.3032838,0
351.4273296,62.5012119,28.090544499999996,2
476.7850068,54.57291029,49.2267915,2
4.845197263,48.54045472,42.2266319,2
55.55082337,57.18181795,35.8215066,2
367.9471407,72.76275299,29.360124300000003,2
357.4393575,49.31542045,34.6377077,2
139.6742569,10.04485091,23.1710538,0
424.2504607,18.6623633,37.868642200000004,1
310.3666218,17.89151874,33.4622732,0
103.9237374,50.60174115,39.457818,2
79.40340738,46.69932344,17.6391626,2
81.64794262,15.66682726,35.7409104,0
364.0534087,7.836164807,11.2236445,0
379.0869982,6.006405989,31.1001902,0
257.6896494,76.27235859,19.368317299999998,2
464.9955249,10.52443201,39.8851426,1
347.7421219,17.89498321,25.7072543,0
106.6168133,17.51687379,33.7689936,0
193.3105887,17.03984366,40.3966626,1
574.8414332,6.59195029,36.8644735,1
413.2814534,64.66903797,34.636501800000005,2
78.43341248,45.90561711,22.8092349,2
287.8458559,58.72002804,32.4046379,2
361.6355673,13.88852274,18.146537,0
56.21569272,45.37624508,33.988798700000004,2
81.54813063,61.49266781,25.2450717,2
372.5843291,77.99699884,14.2455377,2
356.9428121,15.50521833,47.298687900000004,1
127.0304676,12.44442688,18.7187045,0
17.242381,15.11288175,35.480126899999995,0
519.8373481,19.93703552,16.0184205,1
79.61453307,15.98356871,46.152611300000004,1
260.6383495,11.34415316,43.8417611,1
303.8404378,78.05587825,26.4892069,2
72.44467482,67.20881615,24.1470943,2
136.7464303,11.10213937,20.7714328,0
137.5592578,13.55468762,46.230705,1
482.6374809,70.77869099,15.8550079,2
227.6279938,10.20932711,46.7450404,1
69.68111286,10.31096844,39.5671951,1
94.20243686,11.75804809,20.1811479,0
463.0454176,75.93692971,22.354981300000002,2
363.4553704,19.15347826,29.9761157,0
413.4210619,10.19160861,39.5394906,1
584.7735238,11.77803567,19.2559592,1
407.7369466,49.54503795,47.6378943,2
122.2988735,44.26452345,20.347258500000002,2
529.2634143,19.45726492,33.6610935,1
501.6639806,68.42682396,14.3987487,2
521.5518408,9.864704958,11.5180564,1
377.2833611,65.72695181,34.674842,2
396.1206411,42.73483517,25.4110967,2
149.6210698,19.55859999,27.110124400000004,0
242.965145,19.25890949,25.8011027,0
359.5844276,69.71614412,26.4147139,2
44.77436333,50.54654452,28.0162948,2
590.5855391,41.28447163,24.1320899,2
143.6526529,51.88554478,49.2293497,2
526.7228566,16.85124875,34.8612433,1
445.040417,8.141100709,47.169358300000006,1
192.245295,6.248345993,41.23265,1
502.0406004,5.057454358,41.7354222,1
135.6426466,57.98632898,32.8349779,2
516.5902195,40.04971515,29.265592,2
285.8910711,40.75865539,21.53821,2
110.7805769,11.7099864,16.0069241,0
331.2587922,5.595668114,39.137862,1
512.9499549,8.968956678,43.4411766,1
593.8404914,15.82173736,11.080528900000001,1
265.8490093,69.15224796,20.855962899999998,2
68.42998205,41.329613,44.2448845,2
170.8565408,43.12524172,42.3638164,2
143.1956128,17.29802221,45.5224437,1
463.1959174,18.99669832,32.2305189,1
164.9558683,5.948940077,48.2418705,1
142.3639843,54.61334454,14.3343911,2
581.480659,75.77966179,41.882189600000004,2
85.22087554,12.62608965,45.236398799999996,1
271.0622144,13.94065393,19.034590400000003,0
239.7054466,43.03415143,31.039055700000002,2
463.4102527,13.36533037,32.8539381,1
10.4255782,12.35673645,46.2407156,1
101.9645164,75.21370966,40.690200999999995,2
437.3711875,16.62287603,10.2818206,1
11.64382374,78.87703187,43.2578959,2
91.16808633,67.59131005,44.6912957,2
226.4530367,14.21279366,49.1918553,1
162.4130404,52.95867731,38.684638,2
292.1770602,5.406599785,20.6080036,0
231.8923326,5.006154342,34.5165097,0
130.006348,47.48935358,28.3685982,2
345.4236513,55.5867328,42.5672899,2
376.1993371,12.68922866,28.7904942,0
283.9190286,16.54597127,24.1583674,0
224.0196294,7.552141103,35.3618537,0
435.9679675,16.52631607,43.059362,1
530.9357554,57.80750183,28.740103500000004,2
100.9543612,44.31182087,49.6124566,2
156.6418558,14.69611063,11.444169,0
363.1100537,9.571413692,35.3035629,0
69.31215242,42.6041877,47.082131700000005,2
417.8820904,68.54772189,35.1712925,2
403.0177709,50.05863882,29.7074889,2
481.1875434,67.03418951,45.8333537,2
519.370787,8.142788365,17.3573038,1
292.4542191,11.13773881,22.7951802,0
541.1178067,70.51315466,25.668738400000002,2
490.4876837,56.95498974,45.9952164,2
432.1969808,17.95684434,35.5628526,1
332.5907781,14.31248949,12.6680588,0
175.6762535,18.77782296,44.173276099999995,1
183.6383693,12.04152293,12.7176192,0
422.8058901,17.00546283,23.8695519,1
297.7037484,78.56995364,44.1645993,2
177.9047942,19.07671461,25.2882883,0
523.8289655,56.4305376,33.0974683,2
342.8895082,5.269367956,46.518664,1
368.5271127,6.3444766,37.3817574,0
149.0937521,60.45954352,19.392979699999998,2
304.8968819,64.68851912,25.285362900000003,2
411.9678876,15.11329449,20.8974563,0
73.26287558,9.293885531,18.424939000000002,0
405.5332545,15.53598082,27.8153657,0
549.6296038,53.11678205,43.1324694,2
75.35164118,17.24050253,17.803518099999998,0
22.84000984,10.39008486,31.535804499999998,0
116.7679864,14.3481556,10.7705653,0
584.3853188,55.52474763,30.596068300000002,2
367.1842503,52.56766522,22.1043627,2
64.95505847,64.0082743,12.2852583,2
591.3034889,65.95184659,21.2391602,2
43.33840399,12.43575515,38.6071285,1
72.60073001,19.42326098,26.3549614,0
450.9916108,43.10849848,12.7908611,2
62.33865472,61.15373497,39.8964493,2
63.72845588,17.5286609,28.1387389,0
540.7823917,10.99579326,25.5298872,1
15.72438295,10.35862952,21.983034,0
509.6870673,7.006672175,16.8814296,1
522.3593956,5.192324743,19.3174806,1
11.57606221,57.73145934,31.676402799999998,2
394.319692,78.8575552,18.2238532,2
28.3249899,74.11100817,40.7709548,2
75.80018485,12.27845684,38.9848888,1
450.2465392,10.60475445,47.5285889,1
462.1147783,12.20275273,21.8902419,1
68.38395128,17.95147367,16.0454568,0
198.6051221,15.1027518,46.076644300000005,1
433.1102641,69.26451277,19.2163946,2
143.6123611,42.39388759,39.5747832,2
249.2300404,40.5556054,18.581677199999998,2
99.13786859,40.43153985,33.499953500000004,2
196.6037378,11.8093825,30.979100300000002,0
429.0619071,9.91825991,13.0445641,1
227.4495128,10.0311022,19.4989767,0
505.3063977,12.04481385,22.677530400000002,1
323.5532162,6.987059845,33.860670999999996,0
132.2255916,73.05226509,42.6199619,2
162.0170339,65.73684261,24.890699299999998,2
582.8742407,58.43480821,38.2087611,2
133.0916061,57.76531403,39.0169224,2
136.4674389,11.34302614,13.554978100000001,0
144.0640275,72.47858435,22.6321171,2
125.0686594,57.95055554,36.1519016,2
175.8816596,17.96345903,32.0419659,0
256.5164564,17.11553554,27.2284321,0
319.9126982,6.352935503,44.4976116,1
93.30093104,61.45525143,37.119908699999996,2
565.9451182,41.41364178,39.342321600000005,2
528.6974068,11.39887852,31.680153100000002,1
364.1105119,51.7028237,23.956142,2
389.8492193,15.6301508,41.285786200000004,1
301.6192968,64.13362518,38.3003335,2
536.3811517,14.8135367,25.7787019,1
421.2259513,5.956918344,11.7922179,1
379.5558913,65.56562624,21.9989316,2
571.5282648,44.79901233,44.1564067,2
137.4656293,70.39857033,11.7884406,2
34.76423317,49.03089051,38.6643521,2
120.0531665,7.437476232,34.4726009,0
560.6962656,47.48180655,47.773679800000004,2
220.3029426,64.53870402,24.9457707,2
505.3717007,55.57804714,22.557337,2
85.62869084,11.85332108,28.5354226,0
113.3843345,14.09768338,41.3211655,1
308.7007666,5.780356325,37.3015571,0
589.3594976,49.32279335,26.1289418,2
438.5141225,11.58695991,19.8776365,1
485.5450901,12.60395174,26.8269564,1
473.3640018,42.77868118,24.4725601,2
27.72275859,72.06517582,19.6530607,2
67.38643744,12.0353741,43.0792825,1
431.349916,10.69606107,43.846994900000006,1
318.9219122,19.6775895,43.8441835,1
247.6008125,6.344783469,49.0357681,1
24.34776834,54.64598549,13.265141999999999,2
2.295284668,12.5663156,29.932546199999997,0
369.3617628,7.95774473,27.381053100000003,0
133.1437685,13.44689891,33.2152113,0
71.43379473,6.940709255,40.825077199999996,1
437.8058263,71.36132945,39.3123161,2
582.6547591,5.450303386,27.1328707,1
51.4898824,65.67550309,26.8665327,2
157.3481303,65.84932859,43.0649016,2
242.7294073,10.07831041,17.4303676,0
560.3711324,6.744105204,48.7779777,1
93.33612027,69.63657845,17.9656486,2
199.6869625,73.6168677,39.1853192,2
105.2730336,18.1919404,43.4831085,1
592.1710118,19.88138281,10.6363563,1
597.3196635,14.82163627,44.373004,1
256.3100563,19.17477178,19.4475086,0
508.4568486,48.32739512,30.8478498,2
13.62937479,8.120368441,36.921536599999996,0
433.2843902,46.13954229,10.2246329,2
348.0060106,14.47583627,33.9290164,0
509.4805782,56.45771067,28.8049911,2
466.998563,11.73277048,25.831707799999997,1
521.5780425,77.90349599,13.1086758,2
231.7884105,74.55250229,15.2661616,2
322.9540327,65.4525136,34.1075599,2
247.2818574,19.9835705,13.282347999999999,0
160.3112335,18.42550788,20.4602478,0
161.2921691,19.19113427,41.4419325,1
225.9110106,14.98920749,19.269294000000002,0
50.12857221,54.01945136,36.1464715,2
133.3477933,44.98270191,43.1214382,2
271.9826666,55.30825141,25.5877232,2
189.9769956,41.2411377,47.7099038,2
448.6532087,65.315436,24.603439899999998,2
325.1112784,42.19039725,37.6511074,2
567.1244176,5.901097525,33.909158700000006,1
200.5464416,14.19674359,37.4514384,0
24.00408814,19.06830464,14.103652199999999,0
272.9337975,19.35702249,21.569850900000002,0
531.4709114,79.7015228,25.0791997,2
92.93934705,48.23082088,43.8576331,2
139.3265461,76.7243588,21.0210155,2
15.85342506,79.24719813,27.899622800000003,2
514.0458489,58.51358809,39.3072096,2
153.7506955,60.09608879,24.7267518,2
566.3609212,67.99675099,44.130463199999994,2
356.7707119,11.95978126,41.010165799999996,1
404.4775375,19.42417163,15.119941,0
208.8022613,65.4007628,15.715748800000002,2
570.9716459,16.55656704,20.420447799999998,1
107.5672933,12.80345734,36.6771461,0
232.597634,18.92558828,33.564942800000004,0
177.4586124,17.84230433,33.7613842,0
569.2546005,12.76444743,30.227211999999998,1
442.2028039,62.02454831,11.6362147,2
334.1924373,14.51364636,48.0148137,1
320.0769612,43.76559043,33.651832999999996,2
122.2867365,14.55039372,19.821060300000003,0
49.84047421,49.14484232,16.3842195,2
292.3978534,52.22980777,17.5543143,2
198.4866689,8.102556659,26.202794899999997,0
86.94105102,52.37604402,41.3244513,2
520.81808,14.73620903,18.000958400000002,1
347.0466906,5.588975775,25.0366128,0
401.7136521,68.35803697,17.419725,2
312.682917,45.65428973,12.662025700000001,2
456.6057782,40.53839812,13.3213162,2
559.3435658,46.44073331,35.967421,2
510.6162197,40.91525096,38.1677381,2
116.9516206,72.68185018,41.5467297,2
164.9632348,53.23793579,34.628748599999994,2
585.1270323,8.684473611,38.5681443,1
131.7386351,17.55828714,33.2247641,0
117.6603914,8.421505669,28.720132,0
525.5652434,59.42264015,26.134373300000004,2
365.9154363,15.94282133,24.189302100000003,0
83.00652681,16.26185347,32.930520800000004,0
53.15892175,10.67037424,21.8158885,0
220.8541974,11.11841355,11.8638367,0
569.8100564,65.48137636,32.987169300000005,2
342.361268,79.23229714,48.3813999,2
132.8023248,7.410700238,10.6312144,0
585.7561083,62.7215801,47.26669,2
429.9845166,48.866187,36.3442353,2
292.9865317,76.45629133,42.2893214,2
345.3384249,12.70813752,28.490849299999997,0
114.4163392,62.53608704,12.4162274,2
131.2094573,75.65007253,31.3492991,2
511.4789633,16.34465145,39.2566808,1
65.41979245,45.72910231,25.1841757,2
146.1972281,45.20911785,43.893106700000004,2
555.9070478,17.88479587,16.5237463,1
49.91337473,15.4404711,31.3790916,0
391.5423292,47.29862699,25.5423267,2
216.3740849,10.93233614,47.806611700000005,1
42.83826276,5.138787837,49.3358378,1
156.6464017,12.3250237,26.4897059,0
383.8610712,57.1678425,16.926237999999998,2
105.9535863,10.47227144,39.7915454,1
386.7108547,15.30151693,19.1496736,0
412.9360998,16.80463699,22.2610176,0
475.4008181,73.25767119,13.243233400000001,2
510.1567192,15.53145783,12.778979500000002,1
599.2545288,9.463560747,38.6101154,1
347.4094374,16.88004689,18.0627447,0
339.5812342,11.02927887,23.1626,0
400.8361744,6.709488307,22.3310973,0
519.8218052,45.88123762,44.333923600000006,2
445.7923529,11.08207514,49.7358417,1
502.7486984,15.65314772,25.608107800000003,1
203.1584125,12.04110263,28.6645224,0
113.4799874,65.23651706,20.0842213,2
134.9800337,72.30584512,45.8956795,2
486.0094196,16.72193133,17.5539378,1
579.8045114,52.23824568,31.249242,2
4.288222962,40.8722825,31.875609599999997,2
222.5588389,17.7899923,32.891568,0
571.0190241,16.23444726,24.9153699,1
185.7962878,58.15399108,18.1790731,2
129.6696734,65.750478,18.4622841,2
